codigoint;codigoean;descricao;loja;embseparacao;ppcx;eicx;capcx;ltmix;secaoope;grupomerc
10941;8076802085981;MASSA BARILLA FUSILLI 500G;012;12;1,50;2,50;0,58;A;10;115
10941;8076802085981;MASSA BARILLA FUSILLI 500G;014;12;0,50;1,50;0,58;A;10;115
10941;8076802085981;MASSA BARILLA FUSILLI 500G;018;12;0,50;1,50;0,58;A;10;115
23206;8076800195033;MASSA BARILLA N3 SPAGUETTINI 500G;002;24;0,00;0,00;0,58;A;10;115
23206;8076800195033;MASSA BARILLA N3 SPAGUETTINI 500G;003;24;0,50;1,50;0,58;A;10;115
23206;8076800195033;MASSA BARILLA N3 SPAGUETTINI 500G;012;24;0,75;1,75;0,88;A;10;115
23206;8076800195033;MASSA BARILLA N3 SPAGUETTINI 500G;014;24;1,00;2,00;0,88;A;10;115
23206;8076800195033;MASSA BARILLA N3 SPAGUETTINI 500G;018;24;0,50;1,50;0,58;A;10;115
10936;8076800195057;MASSA BARILLA N5 SPAGUETTI 500G;002;24;0,50;1,50;0,58;A;10;115
10936;8076800195057;MASSA BARILLA N5 SPAGUETTI 500G;003;24;0,50;1,50;0,58;A;10;115
10936;8076800195057;MASSA BARILLA N5 SPAGUETTI 500G;012;24;0,50;1,50;0,88;A;10;115
10936;8076800195057;MASSA BARILLA N5 SPAGUETTI 500G;014;24;1,00;2,00;0,88;A;10;115
10936;8076800195057;MASSA BARILLA N5 SPAGUETTI 500G;018;24;0,50;1,50;0,58;A;10;115
4945;8076808150072;MASSA BARILLA N7 SPAGUETTONI 500G;002;24;0,50;1,50;0,58;A;10;115
4945;8076808150072;MASSA BARILLA N7 SPAGUETTONI 500G;003;24;0,50;1,50;0,58;A;10;115
4945;8076808150072;MASSA BARILLA N7 SPAGUETTONI 500G;004;24;0,75;1,75;0,58;A;10;115
4945;8076808150072;MASSA BARILLA N7 SPAGUETTONI 500G;012;24;0,50;1,50;0,88;A;10;115
4945;8076808150072;MASSA BARILLA N7 SPAGUETTONI 500G;014;24;0,50;1,50;0,88;A;10;115
4945;8076808150072;MASSA BARILLA N7 SPAGUETTONI 500G;018;24;0,50;1,50;0,58;A;10;115
41719;8076802085738;MASSA BARILLA PENNE RIGATE 500G;003;12;0,50;1,50;1,17;A;10;115
41719;8076802085738;MASSA BARILLA PENNE RIGATE 500G;004;12;1,50;2,50;1,17;A;10;115
41719;8076802085738;MASSA BARILLA PENNE RIGATE 500G;012;12;1,50;2,50;0,58;A;10;115
41719;8076802085738;MASSA BARILLA PENNE RIGATE 500G;014;12;3,00;4,00;0,58;A;10;115
41719;8076802085738;MASSA BARILLA PENNE RIGATE 500G;018;12;0,50;1,50;1,17;A;10;115
1013049;7896412800665;MASSA C/OVOS 500G ORQUIDEA RIGATONE;002;20;1,00;2,00;1,40;A;10;115
1013049;7896412800665;MASSA C/OVOS 500G ORQUIDEA RIGATONE;003;20;1,00;2,00;0,35;A;10;115
1013049;7896412800665;MASSA C/OVOS 500G ORQUIDEA RIGATONE;006;20;0,50;1,50;1,40;A;10;115
1013049;7896412800665;MASSA C/OVOS 500G ORQUIDEA RIGATONE;017;20;1,50;2,50;0,35;A;10;115
1013049;7896412800665;MASSA C/OVOS 500G ORQUIDEA RIGATONE;018;20;3,75;4,75;0,70;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;002;20;1,50;2,50;4,50;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;003;20;1,00;2,00;3,60;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;004;20;1,00;2,00;3,60;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;005;20;1,00;2,00;2,70;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;006;20;1,00;2,00;3,60;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;007;20;1,00;2,00;3,60;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;011;20;1,00;2,00;4,50;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;012;20;1,00;2,00;4,50;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;013;20;1,00;2,00;3,60;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;017;20;1,00;2,00;5,40;A;10;115
1018067;7898088101114;MASSA C/OVOS DOMELLY ESPAGUETE 500G;018;20;1,00;2,00;3,60;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;002;20;0,50;1,50;1,05;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;003;20;0,70;1,70;1,05;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;004;20;0,50;1,50;1,40;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;005;20;0,50;1,50;1,40;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;006;20;0,50;1,50;0,70;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;007;20;0,50;1,50;0,70;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;011;20;1,00;2,00;1,05;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;012;20;0,50;1,50;1,05;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;013;20;1,30;2,30;0,70;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;017;20;0,50;1,50;1,40;A;10;115
1018064;7898088101121;MASSA C/OVOS DOMELLY PARAFUSO 500G;018;20;0,50;1,50;0,70;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;002;20;0,50;1,50;1,05;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;003;20;0,50;1,50;1,05;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;004;20;0,50;1,50;0,70;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;005;20;0,50;1,50;0,70;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;006;20;0,50;1,50;0,70;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;007;20;0,50;1,50;0,70;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;011;20;0,90;1,90;1,05;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;012;20;0,50;1,50;1,05;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;013;20;0,50;1,50;0,70;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;017;20;0,50;1,50;1,40;A;10;115
1018066;7898088101459;MASSA C/OVOS DOMELLY PENNE 500G;018;20;0,50;1,50;0,70;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;002;20;0,50;1,50;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;003;20;0,50;1,50;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;004;20;0,50;1,50;0,70;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;005;20;0,50;1,50;0,70;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;006;20;0,60;1,60;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;007;20;0,50;1,50;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;011;20;0,90;1,90;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;012;20;0,50;1,50;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;013;20;0,50;1,50;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;017;20;0,50;1,50;1,40;A;10;115
1018068;7898088101466;MASSA C/OVOS DOMELLY RIGATONE 500G;018;20;0,50;1,50;1,40;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;002;20;1,10;2,10;2,10;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;003;20;1,10;2,10;2,10;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;004;20;0,50;1,50;0,70;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;005;20;0,50;1,50;0,70;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;006;20;0,70;1,70;1,05;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;007;20;0,50;1,50;0,70;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;008;20;0,50;1,50;0,70;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;011;20;0,50;1,50;2,10;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;012;20;1,10;2,10;2,10;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;013;20;0,50;1,50;1,05;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;014;20;1,00;2,00;1,40;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;017;20;1,10;2,10;2,10;A;10;115
15230;7898045270112;MASSA C/OVOS GERMANI CONCHINHA 500G;018;20;1,10;2,10;2,10;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;001;20;0,75;1,75;0,00;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;002;20;3,00;4,00;10,80;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;003;20;3,80;4,80;7,20;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;004;20;1,00;2,00;3,60;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;005;20;1,00;2,00;2,70;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;006;20;2,20;3,20;5,40;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;007;20;1,80;2,80;1,80;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;008;20;1,00;2,00;1,80;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;011;20;4,00;5,00;10,80;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;012;20;3,50;4,50;10,80;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;013;20;2,70;3,70;5,40;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;014;20;2,00;3,00;7,20;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;017;20;3,00;4,00;7,20;A;10;115
15229;7898045270013;MASSA C/OVOS GERMANI ESPAGUETE MD 500G;018;20;3,00;4,00;7,20;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;002;20;1,10;2,10;2,10;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;003;20;1,10;2,10;2,10;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;004;20;0,50;1,50;0,70;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;005;20;0,50;1,50;0,70;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;006;20;0,50;1,50;1,05;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;007;20;0,50;1,50;0,70;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;008;20;0,50;1,50;0,70;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;011;20;2,00;3,00;2,10;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;012;20;1,10;2,10;2,10;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;013;20;0,60;1,60;1,05;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;014;20;0,50;1,50;1,40;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;017;20;1,80;2,80;2,80;A;10;115
21111;7898045270143;MASSA C/OVOS GERMANI MACARRAO 500G;018;20;0,50;1,50;1,40;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;002;20;1,00;2,00;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;003;20;1,00;2,00;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;004;20;2,00;3,00;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;005;20;0,50;1,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;006;20;0,50;1,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;007;20;0,50;1,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;008;20;2,50;3,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;011;20;0,90;1,90;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;012;20;2,25;3,25;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;013;20;1,50;2,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;014;20;0,50;1,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;017;20;1,50;2,50;0,00;A;10;115
1019255;7896274111428;MASSA C/OVOS GERMANI NHOQUE 500G;018;20;1,00;2,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;002;20;1,00;2,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;003;20;1,00;2,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;006;20;0,50;1,50;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;011;20;1,00;2,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;012;20;1,00;2,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;013;20;1,00;2,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;014;20;0,50;1,50;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;017;20;4,00;5,00;0,00;A;10;115
1019256;7896274111411;MASSA C/OVOS GERMANI PADRE NOSSO 500G;018;20;1,00;2,00;0,00;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;001;20;0,75;1,75;0,00;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;002;20;1,50;2,50;2,10;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;003;20;10,00;11,00;2,10;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;004;20;0,50;1,50;1,40;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;005;20;1,10;2,10;1,40;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;006;20;1,70;2,70;1,05;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;007;20;0,80;1,80;0,70;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;008;20;0,60;1,60;0,70;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;011;20;2,00;3,00;2,10;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;012;20;1,20;2,20;2,10;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;013;20;4,00;5,00;1,05;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;014;20;1,00;2,00;1,40;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;017;20;2,80;3,80;2,80;A;10;115
17143;7898045270204;MASSA C/OVOS GERMANI PARAFUSO 500G;018;20;2,00;3,00;1,40;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;001;20;0,50;1,50;0,00;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;002;20;1,10;2,10;2,10;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;003;20;1,10;2,10;2,10;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;004;20;0,50;1,50;0,70;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;005;20;0,50;1,50;0,35;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;006;20;0,50;1,50;1,05;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;007;20;0,50;1,50;0,70;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;008;20;0,50;1,50;0,70;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;011;20;2,00;3,00;2,10;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;012;20;1,10;2,10;2,10;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;013;20;1,50;2,50;1,05;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;014;20;0,50;1,50;1,40;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;017;20;1,80;2,80;2,80;A;10;115
11183;7898045270136;MASSA C/OVOS GERMANI PENNE 500G;018;20;0,50;1,50;1,40;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;001;24;0,42;1,42;0,00;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;002;24;1,25;2,25;1,75;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;003;24;1,25;2,25;1,75;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;005;24;0,25;1,25;0,58;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;006;24;0,67;1,67;0,88;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;007;24;0,50;1,50;0,58;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;008;24;0,33;1,33;0,58;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;011;24;1,00;2,00;1,75;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;012;24;0,50;1,50;1,75;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;013;24;1,08;2,08;0,88;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;014;24;1,00;2,00;1,17;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;017;24;1,25;2,25;1,75;A;10;115
17144;7898045270235;MASSA C/OVOS GERMANI TALHARIM 500G;018;24;1,00;2,00;1,75;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;001;20;1,00;2,00;0,00;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;002;20;1,50;2,50;3,60;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;003;20;1,40;2,40;3,60;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;004;20;0,50;1,50;2,70;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;005;20;0,70;1,70;2,70;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;006;20;0,70;1,70;2,70;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;007;20;0,50;1,50;1,80;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;008;20;0,50;1,50;1,80;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;011;20;4,00;5,00;3,60;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;012;20;0,70;1,70;3,60;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;013;20;0,50;1,50;2,70;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;014;20;1,00;2,00;3,60;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;017;20;1,50;2,50;4,50;A;10;115
18188;7896022013028;MASSA C/OVOS ISABELA ESPAGUETE 500G;018;20;1,60;2,60;3,60;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;002;20;2,00;3,00;3,50;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;003;20;2,50;3,50;3,50;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;005;20;0,50;1,50;0,70;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;006;20;0,50;1,50;1,40;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;007;20;0,50;1,50;1,40;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;008;20;0,50;1,50;0,70;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;011;20;3,00;4,00;3,50;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;012;20;1,40;2,40;3,50;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;013;20;6,00;7,00;1,40;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;014;20;1,00;2,00;1,40;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;017;20;2,00;3,00;4,20;A;10;115
5530;7896022018023;MASSA C/OVOS ISABELA ESPAGUETINI 500G;018;20;1,80;2,80;2,80;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;002;20;0,80;1,80;1,05;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;003;20;0,80;1,80;1,75;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;004;20;0,50;1,50;1,05;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;005;20;0,50;1,50;1,05;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;006;20;0,50;1,50;0,70;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;007;20;0,50;1,50;0,70;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;008;20;0,90;1,90;0,70;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;011;20;1,00;2,00;1,05;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;012;20;0,60;1,60;1,05;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;013;20;1,70;2,70;0,70;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;014;20;0,80;1,80;0,70;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;017;20;0,80;1,80;1,75;A;10;115
18189;7896022014025;MASSA C/OVOS ISABELA FURADINHO 500G;018;20;0,80;1,80;1,75;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;002;20;2,50;3,50;3,50;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;003;20;2,50;3,50;3,50;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;004;20;0,50;1,50;0,70;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;005;20;0,50;1,50;0,70;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;006;20;0,50;1,50;1,40;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;007;20;0,50;1,50;0,70;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;008;20;0,80;1,80;0,70;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;011;20;2,00;3,00;3,50;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;012;20;0,50;1,50;3,50;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;013;20;3,10;4,10;1,40;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;014;20;1,80;2,80;1,40;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;017;20;1,50;2,50;4,20;A;10;115
1004546;7896022054830;MASSA C/OVOS ISABELA GRAVATINHA 500G;018;20;1,80;2,80;2,80;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;001;20;1,95;2,95;0,00;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;002;20;0,80;1,80;1,40;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;003;20;1,40;2,40;1,75;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;004;20;0,50;1,50;1,05;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;005;20;0,50;1,50;1,05;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;006;20;0,50;1,50;0,70;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;007;20;0,50;1,50;0,70;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;008;20;0,50;1,50;0,70;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;011;20;1,10;2,10;1,40;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;012;20;0,60;1,60;1,40;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;013;20;0,50;1,50;0,70;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;014;20;0,80;1,80;0,70;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;017;20;0,80;1,80;1,75;A;10;115
81814;7896022012021;MASSA C/OVOS ISABELA LINGUINE 500G;018;20;0,80;1,80;1,75;A;10;115
5532;7896022029029;MASSA C/OVOS ISABELA MACARRAO 500G;001;16;1,63;2,63;0,00;A;10;115
